dp_city_id	dp_city_name
1858	宁洱哈尼族彝族自治县
1858	普洱哈尼族彝族自治县
1859	墨江哈尼族自治县
1860	景东彝族自治县
1861	景谷傣族彝族自治县
1862	镇沅彝族哈尼族拉祜族自治县
1863	江城哈尼族彝族自治县
1864	孟连傣族拉祜族佤族自治县
1865	澜沧拉祜族自治县
1866	西盟佤族自治县
1867	凤庆县
1868	云县
1869	永德县
1870	镇康县
1871	双江拉祜族佤族布朗族傣族自治县
1872	耿马傣族佤族自治县
1873	沧源佤族自治县
1874	芒市
1875	瑞丽市
1876	梁河县
1877	盈江县
1878	陇川县
1879	泸水县
1880	福贡县
1881	贡山独龙族怒族自治县
1882	兰坪白族普米族自治县
1883	香格里拉县
1883	香格里拉市
1884	德钦县
1885	维西傈僳族自治县
1887	祥云县
1888	宾川县
1889	弥渡县
1890	永平县
1891	云龙县
1892	洱源县
1893	剑川县
1894	鹤庆县
1895	漾濞彝族自治县
1896	南涧彝族自治县
1897	巍山彝族回族自治县
1898	楚雄市
1899	双柏县
1900	牟定县
1901	南华县
1902	姚安县
1903	大姚县
1904	永仁县
1905	元谋县
1906	武定县
1907	禄丰县
1908	景洪市
1909	勐海县
1910	勐腊县
1911	蒙自县
1911	蒙自市
1912	个旧市
1913	开远市
1914	绿春县
1915	建水县
1916	石屏县
1917	弥勒市
1918	泸西县
1919	元阳县
1920	红河县
1921	金平苗族瑶族傣族自治县
1922	河口瑶族自治县
1923	屏边苗族自治县
1924	文山县
1924	文山市
1925	砚山县
1926	西畴县
1927	麻栗坡县
1928	马关县
1929	丘北县
1930	广南县
1931	富宁县
1932	林周县
1933	当雄县
1934	尼木县
1935	曲水县
1936	堆龙德庆区
1936	堆龙德庆县
1937	达孜县
1938	墨竹工卡县
1939	那曲县
1940	嘉黎县
1941	比如县
1942	聂荣县
1943	安多县
1944	申扎县
1945	索县
1946	班戈县
1947	巴青县
1948	尼玛县
1949	卡若区
1950	江达县
1951	贡觉县
1952	类乌齐县
1953	丁青县
1954	察雅县
1955	八宿县
1956	左贡县
1957	芒康县
1958	洛隆县
1959	边坝县
1960	巴宜区
1961	工布江达县
1962	米林县
1963	墨脱县
1964	波密县
1965	察隅县
1966	朗县
1967	乃东区
1967	乃东县
1968	扎囊县
1969	贡嘎县
1970	桑日县
1971	琼结县
1972	曲松县
1973	措美县
1974	洛扎县
1975	加查县
1976	隆子县
1977	错那县
1978	浪卡子县
1979	桑珠孜区
1980	南木林县
1981	江孜县
1982	定日县
1983	萨迦县
1984	拉孜县
1985	昂仁县
1986	谢通门县
1987	白朗县
1988	仁布县
1989	康马县
1990	定结县
1991	仲巴县
1992	亚东县
1993	吉隆县
1994	聂拉木县
1995	萨嘎县
1996	岗巴县
1997	噶尔县
1998	普兰县
1999	札达县
2000	日土县
2001	革吉县
2002	改则县
2003	措勤县
2004	蓝田县
2005	周至县
2006	户县
2007	高陵区
2008	延长县
2009	延川县
2010	子长县
2011	安塞县
2012	志丹县
2013	吴起县
2014	甘泉县
2015	富县
2016	洛川县
2017	宜川县
2018	黄龙县
2019	黄陵县
2020	宜君县
2021	华阴市
2022	韩城市
2023	华县
2023	华州区
2024	潼关县
2025	大荔县
2026	蒲城县
2027	澄城县
2028	白水县
2029	合阳县
2030	富平县
2031	兴平市
2032	三原县
2033	泾阳县
2034	乾县
2035	礼泉县
2036	永寿县
2037	彬县
2038	长武县
2039	旬邑县
2040	淳化县
2041	武功县
2042	凤翔县
2043	岐山县
2044	扶风县
2045	眉县
2046	陇县
2047	千阳县
2048	麟游县
2049	凤县
2050	太白县
2051	南郑县
2052	城固县
2053	洋县
2054	西乡县
2055	勉县
2056	宁强县
2057	略阳县
2058	镇巴县
2059	留坝县
2060	佛坪县
2061	神木县
2062	府谷县
2063	横山区
2063	横山县
2064	靖边县
2065	定边县
2066	绥德县
2067	米脂县
2068	佳县
2069	吴堡县
2070	清涧县
2071	子洲县
2072	汉阴县
2073	石泉县
2074	宁陕县
2075	紫阳县
2076	岚皋县
2077	平利县
2078	镇坪县
2079	旬阳县
2080	白河县
2081	洛南县
2082	丹凤县
2083	商南县
2084	山阳县
2085	镇安县
2086	柞水县
2087	永登县
2088	皋兰县
2089	榆中县
2090	永昌县
2091	靖远县
2092	会宁县
2093	景泰县
2094	清水县
2095	秦安县
2096	甘谷县
2097	武山县
2098	张家川回族自治县
2099	民勤县
2100	古浪县
2101	天祝藏族自治县
2102	玉门市
2103	敦煌市
2104	金塔县
2105	瓜州县
2106	肃北蒙古族自治县
2107	阿克塞哈萨克族自治县
2108	民乐县
2109	临泽县
2110	高台县
2111	山丹县
2112	肃南裕固族自治县
2113	庆城县
2114	环县
2115	华池县
2116	合水县
2117	正宁县
2118	宁县
2119	镇原县
2120	泾川县
2121	灵台县
2122	崇信县
2123	华亭县
2124	庄浪县
2125	静宁县
2126	通渭县
2127	临洮县
2128	漳县
2129	岷县
2130	渭源县
2131	陇西县
2132	成县
2133	宕昌县
2134	康县
2135	文县
2136	西和县
2137	礼县
2138	两当县
2139	徽县
2140	临夏市
2141	临夏县
2142	康乐县
2143	永靖县
2144	广河县
2145	和政县
2146	东乡族自治县
2147	积石山保安族东乡族撒拉族自治县
2148	合作市
2149	临潭县
2150	卓尼县
2151	舟曲县
2152	迭部县
2153	玛曲县
2154	碌曲县
2155	夏河县
2156	大通回族土族自治县
2157	湟源县
2158	湟中县
2159	平安区
2160	乐都县
2161	民和回族土族自治县
2162	互助土族自治县
2163	化隆回族自治县
2164	循化撒拉族自治县
2165	海晏县
2166	祁连县
2167	刚察县
2168	门源回族自治县
2169	同仁县
2170	尖扎县
2171	泽库县
2172	河南蒙古族自治县
2173	玛沁县
2174	班玛县
2175	甘德县
2176	达日县
2177	久治县
2178	玛多县
2179	玉树县
2179	玉树市
2180	杂多县
2181	称多县
2182	治多县
2183	囊谦县
2184	曲麻莱县
2185	德令哈市
2186	乌兰县
2187	都兰县
2188	天峻县
2189	灵武市
2190	永宁县
2191	贺兰县
2192	平罗县
2193	青铜峡市
2194	盐池县
2195	同心县
2196	西吉县
2197	隆德县
2198	泾源县
2199	彭阳县
2200	乌鲁木齐县
2201	喀什市
2202	疏附县
2203	疏勒县
2204	英吉沙县
2205	泽普县
2206	莎车县
2207	叶城县
2208	麦盖提县
2209	岳普湖县
2210	伽师县
2211	巴楚县
2212	塔什库尔干塔吉克自治县
2213	阿克苏市
2214	温宿县
2215	库车县
2216	沙雅县
2217	新和县
2218	拜城县
2219	乌什县
2220	阿瓦提县
2221	柯坪县
2222	和田市
2223	和田县
2224	墨玉县
2225	皮山县
2226	洛浦县
2227	策勒县
2228	于田县
2229	民丰县
2230	高昌区
2231	鄯善县
2232	托克逊县
2233	哈密市
2234	伊吾县
2235	巴里坤哈萨克自治县
2236	阿图什市
2237	阿克陶县
2238	阿合奇县
2239	乌恰县
2240	博乐市
2241	精河县
2242	温泉县
2243	昌吉市
2244	阜康市
2245	米泉市
2246	呼图壁县
2247	玛纳斯县
2248	奇台县
2249	吉木萨尔县
2250	木垒哈萨克自治县
2251	轮台县
2252	尉犁县
2253	若羌县
2254	且末县
2255	和静县
2256	和硕县
2257	博湖县
2258	焉耆回族自治县
2259	伊宁市
2260	伊宁县
2261	霍城县
2262	巩留县
2263	新源县
2264	昭苏县
2265	特克斯县
2266	尼勒克县
2267	察布查尔锡伯自治县
2268	塔城市
2269	乌苏市
2270	额敏县
2271	沙湾县
2272	托里县
2273	裕民县
2274	和布克赛尔蒙古自治县
2275	阿勒泰市
2276	布尔津县
2277	富蕴县
2278	福海县
2279	哈巴河县
2280	青河县
2281	吉木乃县
2282	綦江县
2283	潼南区
2284	铜梁区
2285	大足县
2286	荣昌区
2287	璧山区
2288	垫江县
2289	武隆县
2290	丰都县
2291	城口县
2292	梁平县
2293	开县
2293	开州区
2294	巫溪县
2295	巫山县
2296	奉节县
2297	云阳县
2298	忠县
2299	石柱土家族自治县
2300	彭水苗族土家族自治县
2301	酉阳土家族苗族自治县
2302	秀山土家族苗族自治县
2303	共和县
2304	同德县
2305	贵德县
2306	兴海县
2307	贵南县
2308	宁海
2309	象山
2310	三沙
2311	新加坡
2312	马来西亚
2313	泰国
2314	韩国
2315	日本
2316	柬埔寨
2317	越南
2318	澳大利亚
2319	新西兰
2320	萧山
2321	番禺
2322	墨尔本
2323	黄岛
2324	马尔代夫
2325	印度尼西亚
2326	塞班岛
2327	菲律宾
2328	斐济
2329	毛里求斯
2330	斯里兰卡
2331	法国
2332	美国
2333	尼泊尔
2334	塞舌尔
2335	台北
2336	花莲
2337	高雄
2338	台南
2339	桃园
2340	新北
2341	台中
2342	曼谷
2343	普吉岛
2344	芭堤雅
2345	清迈
2346	苏梅岛
2347	皮皮岛
2348	清莱
2349	拜县
2350	沙美岛
2351	巴厘岛
2352	万隆
2353	雅加达
2354	马尼拉
2355	长滩岛
2356	宿雾
2357	巴拉望岛
2358	薄荷岛
2359	吉隆坡
2360	槟城
2361	兰卡威
2362	沙巴
2363	暹粒
2364	金边
2365	西哈努克
2366	胡志明市
2367	河内
2368	海防市
2369	首尔
2370	釜山
2371	济州岛
2372	东京
2373	京都
2374	大阪
2375	北海道
2376	富士山
2377	冲绳
2378	箱根
2379	悉尼
2380	黄金海岸
2381	布里斯班
2382	堪培拉
2383	凯恩斯
2384	奥克兰
2385	皇后镇
2386	惠灵顿
2387	基督城
2388	巴黎
2389	普罗旺斯
2390	尼斯
2391	戛纳
2392	马赛
2393	里昂
2394	第戎
2395	纽约
2395	纽约市
2396	旧金山
2397	洛杉矶
2398	拉斯维加斯
2399	西雅图
2400	芝加哥
2401	奥兰多
2402	迈阿密
2403	波士顿
2404	夏威夷
2404	夏威夷州
2405	大溪地
2406	垦丁
2407	新德里
2408	瓦拉纳西
2409	孟买
2410	阿格拉
2411	斋浦尔
2412	蒙特娄
2413	多伦多
2414	尼亚加拉瀑布
2415	温哥华
2416	渥太华
2417	维也纳
2418	萨尔兹堡
2419	因斯布鲁克
2420	布鲁塞尔
2421	布鲁日
2422	安特卫普
2423	柏林
2424	汉堡
2425	科隆
2426	法兰克福
2427	慕尼黑
2428	阿姆斯特丹
2429	鹿特丹
2430	海牙
2431	布拉格
2432	卡罗维瓦立
2433	布尔诺
2434	里斯本
2435	波尔图
2436	斯德哥尔摩
2437	哥德堡
2438	马尔默
2439	苏黎世
2440	日内瓦
2441	因特拉肯
2442	卢塞恩
2443	伯尔尼
2444	伊斯坦布尔
2445	安塔丽亚
2446	安卡拉
2447	伊兹密尔
2448	棉花堡
2449	巴塞罗纳
2449	巴塞罗那
2450	马德里
2451	塞维利亚
2452	马略卡岛
2453	克里特
2454	圣托里尼
2455	雅典
2456	米科诺斯
2457	布达佩斯
2458	罗马
2459	佛罗伦萨
2460	威尼斯
2461	那不勒斯
2462	比萨
2463	都灵
2464	伦敦
2465	爱丁堡
2466	剑桥
2467	曼彻斯特
2468	牛津
2469	利物浦
2470	都柏林
2471	基拉尼
2472	开罗
2473	亚历山大
2474	亚斯文
2475	卢克索
2476	马拉喀什
2477	卡萨布兰卡
2478	开普敦
2479	约翰内斯堡
2480	比勒陀利亚
2481	墨西哥城
2482	坎坤
2483	里约热内卢
2484	圣保罗
2485	布宜诺斯艾利斯
2486	圣地亚哥
2487	库斯科
2488	利马
2489	马丘比丘
2490	老挝
2491	黎巴嫩
2492	文莱
2493	缅甸
2494	以色列
2495	约旦
2496	埃塞俄比亚
2497	肯尼亚
2498	马达加斯加
2499	坦桑尼亚
2500	哥斯达黎加
2501	牙买加
2502	帕劳
2503	阿里山
2504	南投
2505	福冈
2506	塘沽
3033	马六甲
3034	奈良
3080	名古屋
3081	仁川
3082	横滨
3094	芽庄
3095	会安
3097	大叻
3098	凡尔赛
3100	阿维尼翁
3105	枫丹白露
3106	华盛顿
3106	华盛顿哥伦比亚特区
3108	费城
3112	海德堡
3116	福森
3118	杜塞尔多夫
3122	洛桑
3124	米兰
3125	巴斯
3128	约克
3145	迪拜
3146	阿布扎比
3149	哥本哈根
3150	莫斯科
3151	圣彼得堡
3152	梵蒂冈
3154	赫尔辛基
3156	摩纳哥
3163	奥斯陆
3164	黄石国家公园
3165	优胜美地
3168	科罗拉多大峡谷
3170	基隆
3171	台东
3172	嘉义
3173	宜兰
3174	新竹
3175	彰化
3177	苗栗
3178	蒙古
3179	朝鲜
3180	平壤
3181	江原道
3183	大邱
3185	庆州
3186	神奈川
3187	静冈
3188	爱知
3189	兵库
3190	镰仓
3191	长崎
3192	熊本
3193	大分
3194	鹿儿岛
3196	日光市
3198	别府
3199	长野
3201	和歌山
3202	宫城
3203	茨城
3205	岐阜
3206	神户
3207	青森
3208	千叶
3209	广岛
3210	杜马盖地
3211	下龙湾
3212	美奈
3213	岘港
3214	顺化
3216	藩切
3217	老街市
3218	琅勃拉邦
3219	万象
3221	会晒
3222	巴色
3223	仰光
3224	蒲甘
3225	曼德勒
3226	甲米
3227	素可泰
3228	大城
3230	华欣
3231	不丹
3232	东帝汶
3233	中非
3234	丹麦
3235	赫尔辛格
3236	欧登塞
3237	奥胡斯
3238	乌克兰
3239	乌兹别克斯坦
3240	乌干达
3241	乌拉圭
3242	乍得
3244	亚美尼亚
3245	亚速尔群岛
3246	耶路撒冷
3247	特拉维夫
3248	海法
3249	伊拉克
3250	伊朗
3251	德黑兰
3252	伊斯法罕
3253	设拉子
3254	亚兹德
3255	卡尚
3256	伯利兹
3257	佛得角
3258	俄罗斯
3259	海参崴
3259	海参葳
3262	叶卡捷琳堡
3263	弗拉基米尔
3264	伊尔库茨克
3265	保加利亚
3266	索非亚
3267	克罗地亚
3268	萨格勒布
3269	杜布罗夫尼克
3270	斯普利特
3271	关岛
3272	冈比亚
3273	冰岛
3275	维克
3276	雷克雅未克
3277	几内亚
3279	列支敦士登
3280	瓦杜兹
3281	刚果共和国
3282	刚果民主共和国
3283	利比亚
3284	利比里亚
3285	维多利亚
3286	魁北克
3287	安大略省
3288	不列颠哥伦比亚省
3291	班夫国家公园
3294	卡尔加里
3295	尼亚加拉湖边小镇
3298	金斯顿
3299	埃德蒙顿
3300	惠斯勒
3301	加拿大
3302	加纳
3303	加蓬
3304	加那利群岛
3305	匈牙利
3306	北马里亚纳
3307	南非
3308	太阳城
3309	博茨瓦纳
3310	卡塔尔
3311	卢旺达
3312	卢森堡
3313	卢森堡市
3314	印度
3315	乌代布尔
3316	焦特布尔
3317	德里
3318	拉贾斯坦邦
3319	加尔各答
3320	阿姆利则
3321	杰伊瑟尔梅尔
3322	克久拉霍
3323	班加罗尔
3324	金奈
3325	民丹岛
3326	泗水
3328	巴淡岛
3330	巴里巴板
3331	日惹
3332	危地马拉
3333	厄瓜多尔
3334	厄立特里亚
3335	叙利亚
3336	古巴
3337	哈瓦那
3338	巴拉德罗
3339	吉尔吉斯斯坦
3340	吉布提
3341	哈萨克斯坦
3342	哥伦比亚
3343	喀麦隆
3345	土库曼斯坦
3346	土耳其
3347	卡帕多奇亚
3348	格雷梅
3349	费特希耶
3350	库萨达斯
3352	开塞利
3353	博德鲁姆
3354	赛尔丘克
3355	恰纳卡莱
3356	西戴
3357	圣卢西亚
3358	圣基茨和尼维斯
3359	圣多美和普林西比
3360	圣文森特和格林纳丁斯
3361	圣赫勒拿
3362	圣马力诺
3363	圭亚那
3366	阿鲁沙
3367	埃及
3371	胡尔格达
3372	沙姆沙伊赫
3375	亚的斯亚贝巴
3376	基里巴斯
3377	塔吉克斯坦
3378	塞内加尔
3379	塞尔维亚
3380	贝尔格莱德
3381	塞拉利昂
3382	塞浦路斯
3383	墨西哥
3384	尤卡坦半岛
3387	图卢姆
3388	多哥
3389	多米尼克
3390	多米尼加共和国
3391	奥地利
3392	林茨
3393	巴德依舍
3394	圣沃尔夫冈
3395	格拉茨
3396	哈尔施塔特
3397	委内瑞拉
3398	孟加拉国
3399	安哥拉
3400	安圭拉
3401	安提瓜和巴布达
3402	安道尔
3403	密克罗尼西亚
3404	尼加拉瓜
3405	尼日尔
3406	蓝毗尼
3408	加德满都
3409	博卡拉
3410	巴德岗
3411	帕坦
3413	巴勒斯坦
3414	拿骚
3415	巴哈马
3416	巴基斯坦
3417	巴巴多斯
3418	巴布亚新几内亚
3419	巴拉圭
3420	巴拿马
3421	巴林
3422	巴西
3423	伊瓜苏市
3424	布基纳法索
3425	布隆迪
3426	希腊
3428	奥林匹亚
3429	库克群岛
3430	开曼群岛
3431	德国
3432	弗莱堡
3433	汉诺威
3434	不莱梅
3435	波恩
3436	美因茨
3437	罗滕堡
3438	莱比锡
3439	斯图加特
3440	北莱茵-威斯特法伦
3442	德累斯顿
3443	纽伦堡
3444	贝希特斯加登
3446	巴登-巴登
3447	波茨坦
3448	科布伦茨
3449	维尔茨堡
3450	莱茵兰-普法尔茨
3451	亚琛
3452	沃尔夫斯堡
3453	哥廷根
3455	康斯坦茨
3456	埃森
3457	班贝格
3458	曼海姆
3459	多特蒙德
3460	奥格斯堡
3462	特里尔
3463	吕贝克
3464	乌尔姆
3465	魏玛
3466	雷根斯堡
3467	林道
3468	卡尔斯鲁厄
3469	杜伊斯堡
3470	吕德斯海姆
3471	威斯巴登
3472	因戈尔施塔特
3474	意大利
3475	庞贝
3476	维罗纳
3477	托斯卡纳
3478	伦巴第大区
3479	五渔村
3480	锡耶纳
3481	博洛尼亚
3482	热那亚
3483	科莫
3484	西西里岛
3485	索伦托
3486	卢卡
3487	阿马尔菲
3488	卡普里岛
3489	拉斯佩齐亚
3490	圣吉米亚诺
3491	帕勒莫
3492	里米尼
3493	波西塔诺
3494	陶尔米纳
3495	卡塔尼亚
3496	佩鲁贾
3497	普利亚大区
3498	翁布里亚大区
3499	阿西西
3500	贝加莫
3501	永济市
3502	河津市
3503	大通区
3504	庐山区
3505	夷陵区
3508	顺德区
3510	巴州区
3511	周庄
3512	西塘
3513	乌镇
3514	三清山
3515	武当山
3516	三峡
3517	容城县
3518	临猗县
3519	万荣县
3520	闻喜县
3521	稷山县
3522	新绛县
3523	绛县
3524	垣曲县
3525	夏县
3526	平陆县
3527	芮城县
3528	土默特左旗
3529	土默特右旗
3530	达尔罕茂明安联合旗
3531	阿鲁科尔沁旗
3532	巴林左旗
3533	巴林右旗
3534	克什克腾旗
3535	翁牛特旗
3536	喀喇沁旗
3537	敖汉旗
3538	科尔沁左翼中旗
3539	科尔沁左翼后旗
3540	库伦旗
3541	奈曼旗
3542	扎鲁特旗
3543	达拉特旗
3544	准格尔旗
3545	鄂托克前旗
3546	鄂托克旗
3547	杭锦旗
3548	乌审旗
3549	伊金霍洛旗
3550	阿荣旗
3551	莫力达瓦达斡尔族自治旗
3552	鄂伦春自治旗
3553	鄂温克族自治旗
3554	陈巴尔虎旗
3555	新巴尔虎左旗
3556	新巴尔虎右旗
3557	乌拉特前旗
3558	乌拉特中旗
3559	乌拉特后旗
3560	杭锦后旗
3561	察哈尔右翼前旗
3562	察哈尔右翼中旗
3563	察哈尔右翼后旗
3564	四子王旗
3565	科尔沁右翼前旗
3566	科尔沁右翼中旗
3567	扎赉特旗
3568	阿巴嘎旗
3569	苏尼特左旗
3570	苏尼特右旗
3571	东乌珠穆沁旗
3572	西乌珠穆沁旗
3573	太仆寺旗
3574	镶黄旗
3575	正镶白旗
3576	正蓝旗
3577	阿拉善左旗
3578	阿拉善右旗
3579	额济纳旗
3580	崇明区
3580	崇明县
3584	金门县
3585	共青城市
3587	随县
3589	水城县
3590	大理市
3591	双湖县
3592	中宁县
3593	海原县
3594	阿拉山口市
3595	南戴河
3596	长白山
3597	亚布力
3598	天目湖
3599	甪直
3600	同里
3601	富春江
3602	千岛湖
3603	天目山
3604	雁荡山
3605	莫干山
3606	横店
3607	朱家尖
3608	普陀山
3609	天柱山
3610	宏村
3611	西递
3612	九华山
3613	鼓浪屿
3614	仙都
3615	龙虎山
3616	明月山
3617	涠洲岛
3618	博鳌
3619	花水湾
3620	西岭雪山
3621	青城山
3622	天台山
3623	泸沽湖
3624	黄果树
3625	西江千户苗寨
3626	白云山
3627	喜洲
3628	双廊
3629	华山
3630	青海湖
4001	所罗门群岛
4003	拉脱维亚
4004	里加
4005	挪威
4006	卑尔根
4007	松恩峡湾
4009	斯塔万格
4010	特罗姆瑟
4012	捷克
4013	捷克克鲁姆洛夫
4014	库特纳霍拉
4015	摩尔多瓦
4016	摩洛哥
4017	菲斯
4018	斯威士兰
4019	斯洛伐克
4020	布拉迪斯拉发
4021	斯洛文尼亚
4022	卢布尔雅那
4023	新喀里多尼亚
4024	罗托鲁瓦
4025	新西兰南岛
4026	但尼丁
4028	凯库拉
4029	格雷茅斯
4030	奥马鲁
4031	陶波湖
4032	汉密尔顿
4034	霍基蒂卡
4035	蒂马鲁
4036	尼尔森
4037	因弗卡吉尔
4038	阿卡罗阿
4039	智利
4040	格林纳达
4042	格鲁吉亚
4043	比利时
4044	根特
4045	鲁汶
4046	列日
4047	毛里塔尼亚
4048	汤加
4049	沙特阿拉伯
4050	鲁昂
4051	布洛瓦
4053	卡昂
4054	南特
4055	蔚蓝海岸
4056	诺曼底
4057	阿尔萨斯
4058	斯特拉斯堡
4059	阿尔勒
4061	布列塔尼
4062	波尔多
4064	阿讷西
4065	勃艮第
4066	艾克斯
4069	尼姆
4070	图卢兹
4071	里尔
4072	图尔
4074	格拉斯
4075	蒙彼利埃
4077	兰斯
4078	科尔马
4079	霞慕尼
4080	圣马洛
4081	依云
4082	格勒诺布尔
4083	卡尔卡松
4084	雷恩
4085	芒通
4086	法属圭亚那
4087	法属波利尼西亚
4088	法罗群岛
4089	波兰
4090	华沙
4091	克拉科夫
4092	波多黎各
4093	圣胡安
4094	波斯尼亚和墨塞哥维那
4095	素叻他尼
4096	斯米兰群岛
4097	合艾
4099	春蓬
4100	帕岸岛
4101	兰达岛
4102	津巴布韦
4103	洪都拉斯
4104	海地
4105	塔斯马尼亚岛
4107	阿德莱德
4108	霍巴特
4109	阿波罗小镇
4110	吉朗
4111	卧龙岗
4112	北领地
4113	阳光海岸
4114	朗塞斯顿
4115	库兰达
4118	袋鼠岛
4119	拜伦湾
4121	珀斯
4122	爱尔兰
4123	高威
4124	爱沙尼亚
4125	塔林
4126	特克斯和凯科斯群岛
4127	特立尼达和多巴哥
4128	玻利维亚
4130	斯科纳
4131	基律纳
4132	赫尔辛堡
4133	阿比斯库
4134	乌普萨拉
4135	瑞典
4136	瑞士
4137	卢加诺
4138	采尔马特
4139	伯尔尼高地
4140	蒙特勒
4141	瓦莱州
4142	巴塞尔
4143	施皮茨
4144	劳特布龙嫩
4146	图恩
4147	沃韦
4148	格林德瓦
4149	文根
4150	沙夫豪森
4151	布里恩茨
4152	英格堡
4154	圣加仑
4156	圣莫里茨
4157	瓜德罗普
4159	瓦努阿图
4160	留尼旺
4161	白俄罗斯
4162	明斯克
4163	百慕大
4165	科威特
4166	科摩罗
4167	科特迪瓦
4168	秘鲁
4169	突尼斯
4170	立陶宛
4171	维尔纽斯
4173	安曼
4174	佩特拉
4175	死海
4176	亚喀巴
4177	杰拉什
4178	纳米比亚
4179	纽埃
4180	罗马尼亚
4181	布加勒斯特
4182	圣迭戈
4183	底特律
4184	堪萨斯城
4185	圣路易斯
4186	匹兹堡
4187	圣安东尼奥
4188	休斯顿
4189	丹佛
4190	亚特兰大
4191	盐湖城
4192	圣何塞
4193	巴尔的摩
4194	波特兰
4195	大西洋城
4199	小石城
4200	萨克拉门托
4201	哈特福德
4202	多佛
4203	塔拉哈西
4205	博伊西
4206	斯普林菲尔德
4207	印第安纳波利斯
4208	得梅因
4210	巴吞鲁日
4211	奥古斯塔
4212	安纳波利斯
4214	杰克逊
4215	杰斐逊城
4217	林肯
4219	康科德
4220	特伦顿
4221	圣达菲
4222	奥尔巴尼
4223	纳罗利
4225	哥伦布
4226	俄克拉何马城
4227	塞勒姆
4233	奥斯汀
4234	里士满
4236	查尔斯顿
4236	查尔斯顿-南卡罗来纳
4237	麦迪逊
4238	夏延
4239	新奥尔良
4240	纽黑文
4242	圣巴巴拉
4243	水牛城
4248	大瑟尔
4249	卡梅尔
4250	伯克利
4252	佩吉市
4255	佛罗里达群岛
4257	达拉斯
4258	凤凰城
4259	长岛
4262	纳帕
4264	西礁岛
4265	半月湾
4268	太浩湖
4269	棕榈泉
4271	明尼阿波利斯
4274	克利夫兰
4275	圣西蒙
4278	安克雷奇
4284	坦帕
4285	辛辛那提
4286	夏洛特
4287	美属维尔京群岛
4288	美属萨摩亚
4289	内罗毕
4290	马赛马拉国家保护区
4291	纳库鲁
4294	芬兰
4295	罗瓦涅米
4296	图尔库
4297	苏丹
4298	苏里南
4299	英国
4300	贝尔法斯特
4301	伯明翰
4302	苏格兰高地
4303	诺丁汉
4304	温莎
4305	利兹
4306	布莱顿
4307	纽卡斯尔
4308	格拉斯哥
4309	尼斯湖
4311	加迪夫
4312	布里斯托
4313	天空之岛
4314	谢菲尔德
4316	温德米尔和波尼斯
4317	考文垂
4318	因弗内斯
4319	南安普敦
4320	圣安德鲁斯
4321	朴次茅斯
4322	怀特岛
4323	切斯特
4324	斯特灵
4325	威廉堡
4326	莱斯特
4327	斯旺西
4328	坎特伯雷
4329	温彻斯特
4330	埃文河畔斯特拉福德
4331	阿伯丁
4332	伯恩茅斯
4333	普利茅斯
4335	兰卡斯特
4336	英属维尔京群岛
4337	荷兰
4338	羊角村
4339	乌得勒支
4340	代尔夫特
4341	莱顿
4342	马斯特里赫特
4343	埃因霍温
4344	格罗宁根
4345	福伦丹
4347	莫桑比克
4348	莱索托
4349	萨尔瓦多
4350	萨摩亚
4351	葡萄牙
4352	辛特拉
4353	卡斯凯什
4354	蒙特塞拉特
4355	西撒哈拉
4356	西班牙
4359	卡斯蒂利亚-拉曼恰
4360	卡斯蒂利亚-莱昂
4361	托莱多
4362	塞哥维亚
4364	科尔多瓦
4365	龙达
4366	马拉加
4367	巴斯克自治区
4368	萨拉曼卡
4369	巴利阿里群岛
4370	萨拉戈萨
4371	阿拉贡自治区
4372	毕尔巴鄂
4373	阿维拉
4374	格拉纳达
4376	贝宁
4377	赞比亚
4378	赤道几内亚
4379	阿塞拜疆
4380	阿富汗
4381	阿尔及利亚
4382	阿尔巴尼亚
4383	地拉那
4384	阿曼
4385	阿根廷
4386	阿联酋
4387	沙迦
4388	阿鲁巴
4389	马其顿
4390	斯科普里
4391	马德拉群岛
4392	马拉维
4393	马提尼克
4394	亚庇
4395	仙本那
4396	怡保
4398	斗湖
4400	新山
4401	登嘉楼
4403	沙捞越
4405	山打根
4407	古晋
4408	马绍尔群岛
4409	马耳他
4410	瓦莱塔
4411	马里
4413	蒙哥马利
4414	朱诺
4415	托皮卡
4416	兰辛
4417	卡森城
4418	哈里斯堡
4419	普罗维登斯
4420	纳什维尔
4421	蒙特雷
4422	索夫昂丹麦村
4423	圣塔克鲁兹
4424	新都区
4425	温江区
4426	万州区
4427	涪陵区
4428	长寿区
4429	合川区
4430	永川区
4431	南川区
4432	点评实验室
4433	博山
4434	河口
4435	惠阳
4436	新会
4437	牟平
4438	潮阳
4439	澄海
4440	石岛
4441	薛城
4442	斗门
4443	淄川
4444	临淄
4445	周村
4446	京畿道
4447	忠清北道
4448	忠清南道
4449	全罗北道
4450	全罗南道
4451	庆尚北道
4452	庆尚南道
10028	圣奥古斯丁
10037	富国岛
10066	锡拉库萨
10079	檀香山
10099	劳德代尔堡
10122	象岛
10133	涛岛
10184	塔尔萨
10243	哥伦比亚
10299	全州市
10348	帕多瓦
10379	温尼伯
10410	弗雷斯诺
10435	水原
10465	塞多纳
10517	奥克兰
10520	尼亚加拉瀑布城
10606	萨斯卡通
10662	雷诺
10696	布鲁明顿
10719	束草市
10725	春武里
10727	圣莫尼卡
10853	森尼韦尔
10870	大田市
10911	剑桥
10941	里贾纳
10988	萨莱诺
10992	光州
